zipcode,congress,congressperson,rep,representative,actual_rep_name
20623,,{'DeSaulnier'},,{'Schweikert'},['Hoyer']
20634,,,{'Moore'},,['Hoyer']
20635,,,,,['Hoyer']
20653,,,,,['Hoyer']
20675,,{'DeSaulnier'},,,['Hoyer']
21037,,,,,['Hoyer' 'Brown' 'Sarbanes']
21045,{'Cook'},,,,['Ruppersberger' 'Sarbanes']
21230,,,,,['Ruppersberger' 'Sarbanes']
21252,,{'Sarbanes'},{'Foster'},{'Cook'},['Ruppersberger']
20743,,,,,['Brown']
20747,,,,,['Brown']
20777,,{'Thompson'},,{'Schweikert'},['Sarbanes']
20833,,{'Sherman'},,,['Sarbanes' 'Raskin']
20882,,{'DeSaulnier'},,,['Sarbanes' 'Raskin' 'Trone']
21139,,{'LaHood'},,,['Sarbanes']
20787,,{'Moulton'},,,['Raskin']
20852,,,,,['Raskin' 'Trone']
20892,,{'DeSaulnier'},,{'Kelly'},['Raskin']
20915,,{'Castro'},,,['Raskin']
20877,,,,,['Trone']
21557,,,,,['Trone']
21716,,,,,['Trone']
1069,,,,,['Neal' 'McGovern']
1077,,,,,['Neal']
1115,,,,,['Neal']
1118,,,,,['Neal']
1151,,,,,['Neal']
1830,,,"{'Vargas', 'Dean'}","{'Vargas', 'Dean'}",['Neal' 'Trahan' 'Moulton']
1088,,,,,['McGovern']
1347,,,,{'Waters'},['McGovern']
1355,,,,,['McGovern']
1364,,,,,['McGovern']
1501,,,,,['McGovern']
1581,,,,,['McGovern']
1583,,,,,['McGovern']
1610,,,,,['McGovern']
1614,,,,,['McGovern']
1655,,,,,['McGovern']
1747,,,,,['McGovern' 'Kennedy']
1772,,,,,['McGovern' 'Trahan' 'Clark']
2019,,{'Keating'},,,['McGovern' 'Kennedy']
1432,,,,,['Trahan']
1434,,{'McGovern'},,,['Trahan']
1719,,{'Neal'},,,['Trahan']
1843,,,,,['Trahan' 'Moulton']
1850,,,,,['Trahan']
1854,,,,,['Trahan']
5501,,,,,['Trahan']
1704,,,,,['Clark']
1760,,,,,['Clark' 'Kennedy']
2176,,,,,['Clark' 'Moulton']
2451,,,,,['Clark']
2471,,{'Lynch'},,,['Clark']
2067,,,,,['Kennedy' 'Lynch']
2763,,,,,['Kennedy']
1805,,,,,['Moulton']
1822,,,,,['Moulton']
1887,,{'Lynch'},,,['Moulton']
1906,,,,,['Moulton']
1965,,,"{'Estes', 'Davids'}",,['Moulton']
2325,{'Case'},,,,['Keating']
2327,,,,,['Keating']
2532,,,{'Perry'},,['Keating']
2535,,,,,['Keating']
2637,,,,,['Keating']
2652,,,,,['Keating']
2675,,,,,['Keating']
2739,,,,,['Keating']
2368,,,,,['Lynch' 'Pressley']
2115,,,,,['Pressley']
2150,,,,,['Pressley']
48041,,{'Slotkin'},{'Slotkin'},{'Slotkin'},['Mitchell']
48048,,,,,['Mitchell']
48064,,,,,['Mitchell']
48371,,{'Bishop'},,,['Mitchell' 'Slotkin']
48445,,,,,['Mitchell']
48454,,{'Gaetz'},,,['Mitchell']
48464,,,,,['Mitchell' 'Kildee']
48083,,,,,['Stevens' 'Levin']
48111,,,,,['Stevens' 'Dingell' 'Walberg']
48239,,,{'Cook'},,['Stevens' 'Tlaib']
48324,,,,,['Stevens' 'Levin' 'Lawrence']
48376,,,{'Crawford'},,['Stevens']
48382,,,,,['Stevens']
48092,,,,,['Levin']
48205,,,,,['Levin' 'Lawrence']
48221,,,,,['Levin' 'Lawrence' 'Tlaib']
48234,,,,,['Levin' 'Lawrence']
48213,,,,,['Lawrence' 'Tlaib']
48350,,{'Kildee'},,,['Slotkin']
48361,,,,,['Slotkin']
48451,,,,,['Slotkin' 'Kildee']
48819,,{'Walberg'},,,['Slotkin']
48833,,,,,['Slotkin']
48911,,,,,['Slotkin' 'Walberg']
48101,{'Cook'},,,,['Dingell']
48174,,,,,['Dingell' 'Tlaib']
49021,,{'Upton'},,,['Walberg' 'Amash']
49030,,,,,['Walberg' 'Upton']
49094,,{'Upton'},,,['Walberg' 'Amash']
49281,,,,,['Walberg']
48186,{'Cook'},,,,['Tlaib']
48436,,,,,['Kildee' 'Moolenaar']
48437,,,,,['Kildee']
48458,,,,,['Kildee']
48602,,,,,['Kildee']
48611,,,,,['Kildee' 'Moolenaar']
48738,,,,,['Kildee' 'Bergman']
48896,,,,,['Moolenaar']
49339,,,,,['Moolenaar' 'Huizenga']
49633,,,,,['Moolenaar' 'Bergman']
49688,,,{'Sherman'},,['Moolenaar' 'Huizenga']
49613,,,,,['Bergman']
49770,,,,,['Bergman']
49795,,,,,['Bergman']
49891,,,,,['Bergman']
49327,,,,,['Huizenga' 'Amash']
49424,{'Cook'},,,,['Huizenga']
49503,,,,,['Huizenga' 'Amash']
49512,,,,,['Huizenga' 'Amash']
49319,,{'Huizenga'},,,['Amash']
49501,,{'Huizenga'},,,['Amash']
49506,,,,,['Amash']
49516,,{'Huizenga'},,,['Amash']
49006,,,,,['Upton']
49022,,,,,['Upton']
49113,,,,,['Upton']
49119,,,,,['Upton']
49127,,,{'Watkins'},,['Upton']
49453,,{'Huizenga'},,,['Upton']
55019,,,,,['Craig' 'Hagedorn']
55124,,{'McCollum'},,,['Craig']
55963,,,,,['Craig' 'Hagedorn']
55108,,,,,['McCollum']
55114,,,,,['McCollum']
55025,,,,,['Emmer' 'Stauber']
55315,,{'Craig'},,,['Emmer' 'Phillips']
55368,,,,,['Emmer' 'Peterson']
55434,,{'McCollum'},,,['Emmer' 'Omar' 'Phillips']
55448,,,,,['Emmer' 'Phillips']
56303,{'Cloud'},{'Cloud'},{'Cloud'},,['Emmer']
56307,,,,,['Emmer' 'Stauber' 'Peterson']
56330,,,,,['Emmer' 'Stauber']
55029,,,,,['Stauber']
55045,,,,,['Stauber']
55074,,,,,['Stauber']
55609,,,,,['Stauber']
55725,,,,,['Stauber']
55792,,,,,['Stauber']
56350,,{'Quigley'},,,['Stauber']
56435,,{'Estes'},,,['Stauber']
56653,,,,,['Stauber']
56661,,,,,['Stauber']
56680,,,,,['Stauber']
55903,,,,,['Hagedorn']
55961,,,,,['Hagedorn']
55962,,{'Peterson'},,,['Hagedorn']
55979,,{'Peterson'},"{'Dean', 'Craig'}",,['Hagedorn']
56014,,,,,['Hagedorn']
55411,,,,,['Omar']
55439,,,,,['Phillips']
55324,,,,,['Peterson']
56222,,{'Johnson'},,,['Peterson']
56271,,,,,['Peterson']
56292,,,,,['Peterson']
56517,,,,{'Price'},['Peterson']
39098,,,,,['Guest']
39117,,,,,['Guest']
39165,,,,,['Guest']
39401,,,,,['Guest' 'Palazzo']
39478,,,,,['Guest' 'Palazzo']
39656,,,,,['Guest']
39662,,,,,['Guest']
38649,,{'McHenry'},,,['Kelly']
38672,,{'Cohen'},,,['Kelly']
38828,,,,,['Kelly']
38864,,,,,['Kelly']
39745,,,,,['Kelly' 'Thompson']
38753,,,,,['Thompson']
38780,,,,,['Thompson']
38941,,,,,['Thompson']
39060,,{'Loebsack'},,,['Thompson']
39171,,{'Cole'},,,['Thompson']
39176,,{'Gabbard'},,,['Thompson']
39403,,,,,['Palazzo']
63022,,,,,['Wagner']
63040,,,,,['Wagner']
63135,,,,,['Wagner' 'Clay']
63146,,,,,['Wagner' 'Clay']
63376,,,{'Peters'},{'Peters'},['Wagner' 'Luetkemeyer']
63447,,,,,['Luetkemeyer' 'Smith' 'Graves']
65062,,,,{'Cole'},['Luetkemeyer']
65082,,,,,['Luetkemeyer']
65401,,,,,['Luetkemeyer' 'Smith']
65459,,{'Graves'},,,['Luetkemeyer' 'Smith']
63087,,,,,['Smith']
63623,,,,,['Smith']
63670,,{'Walker'},,,['Smith']
63827,,,,,['Smith']
63834,,,,,['Smith']
63837,,,,,['Smith']
65438,,,,,['Smith']
65566,,,,,['Smith']
65606,,,,,['Smith']
65715,,{'Loebsack'},,,['Smith']
65791,,,,,['Smith']
63101,,,,,['Clay']
63448,,,,,['Graves']
63451,,,,,['Graves']
63473,,,,,['Graves']
64060,,{'Cleaver'},,{'Williams'},['Graves']
64064,,,,,['Graves' 'Cleaver']
64424,,,,,['Graves']
64440,,,,,['Graves']
64490,,,,,['Graves']
64493,,,,,['Graves']
64656,,,,,['Graves']
64679,,{'Huffman'},,,['Graves']
65236,,,,,['Graves']
64746,,{'Cleaver'},,,['Hartzler']
64756,,{'Graves'},{'Graves'},,['Hartzler']
64784,,,,,['Hartzler']
64790,,,,,['Hartzler']
65216,,,,,['Hartzler']
65299,,,{'Kelly'},,['Hartzler']
65336,,,,,['Hartzler']
65340,,,,,['Hartzler' 'Cleaver']
65649,,,,,['Hartzler' 'Long']
64013,,,,,['Cleaver']
64106,,,,,['Cleaver']
64113,,,,,['Cleaver']
64114,,,,,['Cleaver']
64146,,,,,['Cleaver']
65327,,,,,['Cleaver']
64858,,,,,['Long']
65756,,,,,['Long']
65814,,,,,['Long']
68002,,,,,['Fortenberry']
68008,,,{'Smith'},,['Fortenberry']
68048,,{'King'},,,['Fortenberry']
68113,,{'Bacon'},,,['Fortenberry']
68307,,,{'Duncan'},,['Fortenberry']
68733,,,,,['Fortenberry' 'Smith']
57523,{'Johnson'},,,{'Johnson'},['Smith']
68303,,,,,['Smith']
68326,,,,,['Smith']
68376,,,,,['Smith']
68719,,"{'Green', 'Wilson'}",,,['Smith']
68746,,,,,['Smith']
68789,,,,,['Smith']
68825,,{'Williams'},,,['Smith']
68833,,,,,['Smith']
69147,,"{'Davidson', 'Hice'}",,,['Smith']
68010,,{'Lee'},,,['Bacon']
68114,,{'Smith'},,{'Taylor'},['Bacon']
68179,,,,,['Bacon']
68198,,{'Smith'},"{'Smith', 'Fortenberry'}",,['Bacon']
89022,,,,,['Horsford']
89023,,,,,['Horsford']
89041,,,,,['Horsford']
89043,,,,,['Horsford']
89115,,,,,['Horsford' 'Titus']
89147,,,{'Horsford'},{'Horsford'},['Lee' 'Titus']
89178,,,{'Horsford'},{'Titus'},['Lee']
89436,,,,,['Amodei']
89460,,{'Pelosi'},,,['Amodei']
89502,,,,,['Amodei']
89506,,,,,['Amodei']
89512,,,,,['Amodei']
89803,,,,,['Amodei']
89125,,,,,['Titus']
3260,,,,,['Kuster']
3263,,,,,['Kuster']
3287,,,,,['Kuster']
3456,,,,,['Kuster']
3575,,,,,['Kuster']
3785,,,,,['Kuster']
3227,,{'Clay'},,,['Pappas']
3254,,,,,['Pappas']
7077,,{'Sires'},,,['Pallone']
7703,,,,,['Pallone']
7721,,{'Stefanik'},,{'Kim'},['Pallone']
7101,,{'Sires'},,,['Payne']
7102,,,,,['Payne' 'Sires']
7105,,,,,['Payne' 'Sires']
7047,,,,,['Sires']
7303,,,,,['Sires']
7310,,{'Payne'},,,['Sires']
7082,,{'Sires'},,{'Malinowski'},['Sherrill']
7920,,,,,['Sherrill' 'Malinowski']
7011,,,,,['Pascrell']
7026,,,,,['Pascrell']
7650,,,,,['Pascrell']
7016,{'Cook'},,,,['Malinowski']
7041,,,,,['Malinowski']
7870,,,,,['Malinowski']
8558,,{'Pallone'},,,['Malinowski' 'Watson Coleman']
8822,,,,,['Malinowski']
8867,,,,,['Malinowski']
8609,,,,,['Watson Coleman' 'Smith']
8691,,,,,['Watson Coleman' 'Smith']
8852,,{'Pallone'},,,['Watson Coleman']
7603,,,,,['Gottheimer']
7621,,,,,['Gottheimer']
7846,,{'Scott'},,,['Gottheimer']
7739,,"{'Jayapal', 'Serrano'}",,,['Smith']
8535,,,,,['Smith']
8019,,{'Smith'},,,['Kim' 'Van Drew']
8735,,{'Pallone'},,,['Kim']
8754,,,,,['Kim']
8080,,,,,['Van Drew' 'Norcross']
8203,,,,,['Van Drew']
8223,,,,,['Van Drew']
8242,,,,,['Van Drew']
8319,,,,,['Van Drew']
8007,{'Hill'},,,,['Norcross']
8012,,,,,['Norcross']
8032,,,,,['Norcross']
8066,,{'Boyle'},,{'Cooper'},['Norcross']
87357,,,,,['Torres Small']
87941,,,,,['Torres Small']
88022,,,,,['Torres Small']
88054,,,,,['Torres Small']
88126,,,,{'Torres'},['Torres Small']
88134,,,{'Torres'},{'Torres'},['Torres Small']
88262,,,{'Torres'},,['Torres Small']
88318,,,,{'Torres'},['Torres Small' 'Haaland']
88352,,,,,['Torres Small']
87114,,,,,['Luján' 'Haaland']
87513,,,,,['Luján']
87532,,,,,['Luján']
87722,,,,,['Luján']
87729,,,,,['Luján']
87745,,,,,['Luján']
88101,,,,,['Luján']
88416,,,,,['Luján']
87070,,,,,['Haaland']
87104,,,,,['Haaland']
87110,,,,,['Haaland']
87125,,,,{'Williams'},['Haaland']
87185,,,,,['Haaland']
11790,,,,,['Zeldin']
11934,,,,,['Zeldin']
11947,,{'Green'},,,['Zeldin']
11952,,,,,['Zeldin']
10069,,,,,['Nadler']
11204,,,,,['Nadler' 'Clarke']
11231,,,,,['Nadler' 'Velázquez']
11245,,,,,['Nadler' 'Jeffries']
10029,,,,,['Maloney' 'Espaillat']
10112,,,,,['Maloney']
10168,,,,,['Maloney']
10172,,{'Kustoff'},,,['Maloney']
11205,,,,,['Velázquez' 'Jeffries']
11207,,,,,['Velázquez' 'Jeffries']
11242,,{'Jeffries'},,,['Velázquez']
10033,,,,,['Espaillat']
10453,,,,,['Espaillat' 'Serrano']
11203,,,,,['Clarke' 'Jeffries']
11210,,,,,['Clarke' 'Jeffries']
11235,,,,,['Clarke' 'Rose' 'Jeffries']
10305,,{'Stefanik'},,,['Rose']
10462,,,,,['Serrano' 'Ocasio-Cortez']
10474,,,,,['Serrano']
10465,"{'Dingell', 'Serrano'}",,{'Espaillat'},{'Serrano'},['Ocasio-Cortez']
10469,,{'Serrano'},"{'Jayapal', 'Dingell', 'Serrano'}",{'Serrano'},['Ocasio-Cortez' 'Engel']
10475,,,,,['Ocasio-Cortez' 'Engel']
10704,,{'Serrano'},,,['Engel']
10501,,,,,['Maloney']
10537,,"{'Meng', 'Escobar'}",,,['Maloney' 'Lowey']
10549,,,{'Davis'},,['Maloney' 'Lowey']
10933,,,,,['Maloney']
10940,,,,,['Maloney' 'Delgado']
10941,,,,,['Maloney']
10959,,,,,['Maloney']
10535,,{'Maloney'},,,['Lowey']
10545,,,,{'Stewart'},['Lowey']
10965,,,,,['Lowey']
12031,,,,,['Delgado']
12050,,,,,['Delgado']
12073,,,,,['Delgado']
12124,,,,,['Delgado']
12443,,,,,['Delgado']
12450,,,,,['Delgado']
12459,,,,,['Delgado']
12514,,,,,['Delgado']
12568,,,,,['Delgado']
13320,,,,,['Delgado']
13411,,{'Deutch'},,,['Delgado' 'Brindisi']
13842,,,,,['Delgado']
11004,,"{'Meng', 'Escobar'}",,,['Suozzi']
11023,,,,,['Suozzi']
11428,,,,,['Suozzi' 'Rice' 'Meeks']
11596,,,,,['Suozzi' 'Rice']
11731,,,,,['Suozzi']
11746,,,,,['Suozzi' 'King']
11510,,,,,['Rice']
11559,,,,,['Rice' 'Meeks']
11561,,,,,['Rice']
11422,,,,,['Meeks']
11374,,,,,['Meng']
11381,,,,,['Meng']
11702,,,,,['King']
11704,,,,,['King']
12158,,,,,['Tonko']
12189,,,,,['Tonko']
12205,,,,,['Tonko']
12222,,,,,['Tonko']
12235,,,{'Ferguson'},{'Ferguson'},['Tonko']
12866,,,,,['Tonko']
12956,,{'Krishnamoorthi'},,,['Stefanik']
13367,,{'Katko'},,,['Stefanik']
13628,,,,,['Stefanik']
13631,,,,,['Stefanik']
13639,,,,,['Stefanik']
13687,,,,,['Stefanik']
13035,,,,,['Katko' 'Brindisi']
13093,,,,,['Katko']
13126,,,,,['Katko' 'Brindisi']
13147,,,,,['Katko']
13148,,,,,['Katko' 'Reed']
14555,,,,,['Katko']
14590,,,,,['Katko']
13136,,,,,['Brindisi']
13480,,,,,['Brindisi']
13490,,,,,['Brindisi']
13748,,,,,['Brindisi']
13734,,,,,['Reed']
14065,,,,,['Reed']
14720,,,,,['Reed']
14733,,,,,['Reed']
14743,,,,,['Reed']
14754,,,,,['Reed']
14781,,,,,['Reed']
14808,,,,,['Reed']
14812,,,,,['Reed']
14850,,,,,['Reed']
14851,,,,,['Reed']
14864,,,,,['Reed']
14043,,,,,['Higgins']
14203,,,{'Collins'},,['Higgins']
14206,,,,,['Higgins']
14214,,,,,['Higgins']
14219,,,,,['Higgins']
14615,,{'Joyce'},,,['Morelle']
14620,,,,,['Morelle']
27313,,,,,['Budd' 'Walker']
27360,,,"{'Davidson', 'Cunningham'}",,['Budd' 'Walker']
27498,,,{'Green'},,['Budd']
27025,,,,,['Foxx' 'Walker']
27041,,,,,['Foxx']
28685,,,,,['Foxx']
27202,,,,,['Walker']
27208,,,{'Jordan'},,['Walker' 'Hudson']
27209,,{'Carter'},,,['Hudson']
28039,{'Evans'},,{'Scott'},,['Hudson']
28309,,,,,['Hudson']
28327,,,,,['Hudson']
28334,,,,{'Dunn'},['Hudson' 'Holding' 'Rouzer']
28091,,{'Carter'},,,['Bishop']
28105,,,,,['Bishop' 'Adams']
28133,,{'Hudson'},,,['Bishop']
28211,,,,,['Bishop' 'Adams']
28277,,,,,['Bishop' 'Adams']
28337,,,{'King'},{'King'},['Bishop' 'Rouzer']
27545,,{'McHenry'},,,['Price' 'Holding']
27601,,,,{'Cunningham'},['Price']
27602,,,,,['Price']
27609,,,,,['Price']
27661,,{'McHenry'},,,['Price']
27525,,,,,['Butterfield' 'Holding']
27544,,,,,['Butterfield' 'Holding']
27822,,,,,['Butterfield' 'Holding']
27823,,,{'Norman'},,['Butterfield']
27552,,,,,['Holding']
27569,,{'McHenry'},,,['Holding' 'Rouzer']
28393,,,,,['Rouzer']
28420,,,,,['Rouzer']
28421,,,,,['Rouzer']
28456,,,,,['Rouzer']
28457,,,,,['Rouzer']
28458,,,{'Rose'},,['Rouzer']
28463,,,,,['Rouzer']
28551,,{'Butterfield'},,,['Rouzer' 'Murphy']
27916,,,,,['Murphy']
27927,,,,{'Banks'},['Murphy']
27941,,{'Engel'},,,['Murphy']
27960,,,,,['Murphy']
27974,,,,,['Murphy']
28524,,,,,['Murphy']
28528,,,,,['Murphy']
28556,,,,,['Murphy']
28584,,,,,['Murphy']
28612,,,,,['McHenry' 'Meadows']
28682,,,,,['McHenry']
28720,,,,,['McHenry']
28731,,,,,['McHenry' 'Meadows']
28732,,,,,['McHenry' 'Meadows']
28070,,{'McHenry'},,,['Adams']
28230,,,,,['Adams']
28234,,,,,['Adams']
28281,,{'McHenry'},,,['Adams']
28705,,,{'Mitchell'},{'Mitchell'},['Meadows']
